0,1,2,3,4
51.0,,0,0,
38.0,,0,0,
13.0,,0,0,
90.0,,0,0,
54.0,,0,0,
36.0,,0,0,
28.0,,0,0,
13.0,,0,0,
15.0,,0,0,
11.0,,0,0,
23.0,,0,0,
4.0,,0,0,
3.0,,0,0,
254.0,,0,0,
11.0,,0,0,
3.0,,0,0,
8.0,,0,0,
51.0,,0,0,
38.0,,0,0,
13.0,,0,0,
55.0,,0,0,
97.0,,0,0,
29.0,,0,0,
18.0,,0,0,
965.0,,0,0,
90.0,,0,0,
54.0,,0,0,
36.0,,0,0,
24.775,,1,0,
14.038,,1,0,
64.444,,1,0,
39.13,,1,0,
18.194,,1,0,
6.466,,1,0,
4.394,,1,0,
22.086,,1,0,
26.066,,1,0,
14.265,,1,0,
67.442,,1,0,
39.13,,1,0,
24.542,,1,0,
6.541,,1,0,
4.397,,1,0,
24.324,,1,0,
80.0,,0,0,
80.0,,0,0,
63.0,,0,0,
63.0,,0,0,
2.0,,0,0,
2.0,,0,0,
15.0,,0,0,
15.0,,0,0,
8.0,,0,0,
8.0,,0,0,
25.0,,0,0,
25.0,,0,0,
1.0,,0,0,
28.0,,0,0,
3.0,,0,0,
5.0,,0,0,
412.0,,0,0,
2.0,,0,0,
2.0,,0,0,
10.0,,0,0,
35.0,,0,0,
1.0,,0,0,
5.0,,0,0,
284.0,,0,0,
15.0,,0,0,
15.0,,0,0,
4.0,,0,0,
36.0,,0,0,
3.0,,0,0,
6.0,,0,0,
212.0,,0,0,
8.0,,0,0,
8.0,,0,0,
15.0,,0,0,
99.0,,0,0,
7.0,,0,0,
16.0,,0,0,
908.0,,0,0,
25.0,,0,0,
25.0,,0,0,
16.304,,1,0,
44.796,,1,0,
53.846,,1,0,
76.19,,1,0,
40.248,,1,0,
31.25,,1,0,
31.25,,1,0,
18.519,,1,0,
45.205,,1,0,
58.333,,1,0,
76.19,,1,0,
43.279,,1,0,
39.683,,1,0,
39.683,,1,0,
55.0,,0,0,
36.0,,0,0,
2.0,,0,0,
6.0,,0,0,
8.0,,0,0,
2.0,,0,0,
6.0,,0,0,
10.0,,0,0,
84.0,,0,0,
5.0,,0,0,
162.0,,0,0,
8.0,,0,0,
12.676,,1,0,
34.855,,1,0,
33.333,,1,0,
5.552,,1,0,
14.545,,1,0,
18.519,,1,0,
41.584,,1,0,
33.333,,1,0,
14.223,,1,0,
22.222,,1,0,
63.0,,0,0,
50.0,,0,0,
3.0,,0,0,
3.0,,0,0,
4.0,,0,0,
10.0,,0,0,
3.0,,0,0,
3.0,,0,0,
4.0,,0,0,
8.0,,0,0,
86.0,,0,0,
1.0,,0,0,
1.0,,0,0,
212.0,,0,0,
10.0,,0,0,
11.268,,1,0,
33.992,,1,0,
16.667,,1,0,
10.0,,1,0,
8.067,,1,0,
15.873,,1,0,
14.815,,1,0,
35.102,,1,0,
20.0,,1,0,
20.0,,1,0,
18.229,,1,0,
20.0,,1,0,
80.0,,0,0,
6.0,,0,0,
4.0,,0,0,
5.0,,0,0,
15.0,,0,0,
16.0,,0,0,
92.0,,0,0,
13.6,,1,0,
27.02,,1,0,
23.684,,1,0,
22.857,,1,0,
18.75,,1,0,
32.394,,1,0,
103.0,,0,0,
89.0,,0,0,
9.0,,0,0,
8.0,,0,0,
11.0,,0,0,
28.0,,0,0,
9.0,,0,0,
8.0,,0,0,
11.0,,0,0,
39.0,,0,0,
94.0,,0,0,
9.0,,0,0,
10.0,,0,0,
1410.0,,0,0,
28.0,,0,0,
36.449,,1,0,
33.571,,1,0,
69.231,,1,0,
47.619,,1,0,
32.753,,1,0,
27.184,,1,0,
39.796,,1,0,
36.154,,1,0,
69.231,,1,0,
50.0,,1,0,
36.34,,1,0,
31.461,,1,0,
665.0,,0,0,
511.0,,0,0,
154.0,,0,0,
601.0,,0,0,
469.0,,0,0,
125.0,,0,0,
16.0,,0,0,
4.0,,0,0,
12.0,,0,0,
19.0,,0,0,
5.0,,0,0,
14.0,,0,0,
28.0,,0,0,
5.0,,0,0,
23.0,,0,0,
63.0,,0,0,
14.0,,0,0,
49.0,,0,0,
16.0,,0,0,
4.0,,0,0,
12.0,,0,0,
19.0,,0,0,
5.0,,0,0,
14.0,,0,0,
28.0,,0,0,
5.0,,0,0,
23.0,,0,0,
29.0,,0,0,
62.0,,0,0,
9.0,,0,0,
6.0,,0,0,
63.0,,0,0,
14.0,,0,0,
49.0,,0,0,
25.217,,1,0,
14.091,,1,0,
13.636,,1,0,
26.087,,1,0,
4.359,,1,0,
9.474,,1,0,
2.74,,1,0,
31.818,,1,0,
25.664,,1,0,
17.664,,1,0,
14.063,,1,0,
27.273,,1,0,
10.483,,1,0,
2.985,,1,0,
39.2,,1,0,
81.0,,0,0,
81.0,,0,0,
52.0,,0,0,
52.0,,0,0,
35.0,,0,0,
35.0,,0,0,
14.0,,0,0,
78.0,,0,0,
4.0,,0,0,
2.0,,0,0,
382.0,,0,0,
16.092,,1,0,
32.773,,1,0,
26.667,,1,0,
11.111,,1,0,
14.039,,1,0,
43.21,,1,0,
43.21,,1,0,
18.421,,1,0,
33.051,,1,0,
26.667,,1,0,
11.111,,1,0,
15.701,,1,0,
5.0,,0,0,
44.0,,1,0,
11.872,,1,0,
404.0,,0,0,
376.0,,0,0,
28.0,,0,0,
391.0,,0,0,
376.0,,0,0,
15.0,,0,0,
1.0,,0,0,
4.0,,0,0,
5.0,,0,0,
1.0,,0,0,
4.0,,0,0,
0.0,,0,0,
1.0,,0,0,
101.0,,0,0,
5.0,,0,0,
1.754,,1,0,
27.198,,1,0,
0.0,,1,0,
33.333,,1,0,
9.619,,1,0,
17.857,,1,0,
0.0,,1,0,
33.333,,1,0,
9.619,,1,0,
33.333,,1,0,
641.0,,0,0,
544.0,,0,0,
97.0,,0,0,
6.0,,0,0,
11.0,,0,0,
8.0,,0,0,
25.0,,0,0,
18.254,,1,0,
24.101,,1,0,
19.643,,1,0,
31.818,,1,0,
7.649,,1,0,
25.773,,1,0,
400.0,,0,0,
54.0,,0,0,
71.0,,0,0,
44.0,,0,0,
169.0,,0,0,
21.25,,1,0,
14.0,,1,0,
37.0,,1,0,
51.648,,1,0,
25.571,,1,0,
42.25,,1,0,
1326.0,,0,0,
13.0,,0,0,
13.0,,0,0,
4.0,,0,0,
4.0,,0,0,
7.0,,0,0,
7.0,,0,0,
24.0,,0,0,
24.0,,0,0,
11.2,,1,0,
9.854,,1,0,
15.625,,1,0,
18.519,,1,0,
4.082,,1,0,
1.81,,1,0,
43.0,,0,0,
43.0,,0,0,
27.0,,0,0,
27.0,,0,0,
1.0,,0,0,
1.0,,0,0,
3.0,,0,0,
3.0,,0,0,
8.0,,0,0,
8.0,,0,0,
12.0,,0,0,
12.0,,0,0,
1.0,,0,0,
1.0,,0,0,
3.0,,0,0,
3.0,,0,0,
8.0,,0,0,
8.0,,0,0,
354.0,,0,0,
12.0,,0,0,
12.0,,0,0,
19.847,,1,0,
33.333,,1,0,
28.571,,1,0,
26.757,,1,0,
27.907,,1,0,
27.907,,1,0,
29.378,,1,0,
44.444,,1,0,
44.444,,1,0,
2763.0,,0,0,
85.0,,0,0,
14.0,,0,0,
76.0,,0,0,
175.0,,0,0,
44.0,,0,0,
3.0,,0,0,
30.0,,0,0,
81.0,,0,0,
99.0,,0,0,
112.0,,0,0,
49.0,,0,0,
341.0,,0,0,
77.0,,0,0,
26.241,,1,0,
21.755,,1,0,
17.838,,1,0,
14.044,,1,0,
2.43,,1,0,
6.334,,1,0,
50.0,,1,0,
50.769,,1,0,
21.456,,1,0,
18.352,,1,0,
2.799,,1,0,
97.0,,0,0,
57.0,,0,0,
40.0,,0,0,
16.0,,0,0,
97.0,,0,0,
57.0,,0,0,
40.0,,0,0,
5.0,,0,0,
3.0,,0,0,
2.0,,0,0,
4.0,,0,0,
3.0,,0,0,
1.0,,0,0,
14.0,,0,0,
4.0,,0,0,
10.0,,0,0,
23.0,,0,0,
10.0,,0,0,
13.0,,0,0,
5.0,,0,0,
3.0,,0,0,
2.0,,0,0,
1.0,,0,0,
4.0,,0,0,
3.0,,0,0,
1.0,,0,0,
14.0,,0,0,
4.0,,0,0,
10.0,,0,0,
23.0,,0,0,
10.0,,0,0,
13.0,,0,0,
18.868,,1,0,
24.405,,1,0,
71.429,,1,0,
43.75,,1,0,
25.52,,1,0,
23.711,,1,0,
17.544,,1,0,
32.5,,1,0,
23.711,,1,0,
17.544,,1,0,
32.5,,1,0,
75.0,,0,0,
54.0,,0,0,
6.0,,0,0,
4.0,,0,0,
12.0,,0,0,
9.0,,0,0,
80.0,,0,0,
49.0,,0,0,
1.0,,0,0,
403.0,,0,0,
22.0,,0,0,
18.0,,1,0,
35.242,,1,0,
39.516,,1,0,
25.0,,1,0,
14.58,,1,0,
40.741,,1,0,
205.0,,0,0,
173.0,,0,0,
32.0,,0,0,
205.0,,0,0,
173.0,,0,0,
32.0,,0,0,
6.0,,0,0,
6.0,,0,0,
2.0,,0,0,
2.0,,0,0,
4.0,,0,0,
3.0,,0,0,
12.0,,0,0,
11.0,,0,0,
6.0,,0,0,
6.0,,0,0,
2.0,,0,0,
2.0,,0,0,
4.0,,0,0,
3.0,,0,0,
17.0,,0,0,
62.0,,0,0,
2.0,,0,0,
297.0,,0,0,
12.0,,0,0,
11.0,,0,0,
23.944,,1,0,
26.496,,1,0,
33.333,,1,0,
21.584,,1,0,
5.854,,1,0,
6.358,,1,0,
23.944,,1,0,
26.496,,1,0,
33.333,,1,0,
21.584,,1,0,
5.854,,1,0,
6.358,,1,0,
126.0,,0,0,
36.0,,0,0,
77.0,,0,0,
90.0,,0,0,
36.0,,0,0,
46.0,,0,0,
0.0,,0,0,
5.0,,0,0,
0.0,,0,0,
4.0,,0,0,
6.0,,0,0,
1.0,,0,0,
1.0,,0,0,
14.0,,0,0,
1.0,,0,0,
12.0,,0,0,
25.0,,0,0,
2.0,,0,0,
17.0,,0,0,
5.0,,0,0,
0.0,,0,0,
4.0,,0,0,
6.0,,0,0,
1.0,,0,0,
1.0,,0,0,
14.0,,0,0,
1.0,,0,0,
12.0,,0,0,
13.0,,0,0,
34.0,,0,0,
3.0,,0,0,
451.0,,0,0,
25.0,,0,0,
2.0,,0,0,
17.0,,0,0,
11.607,,1,0,
7.456,,1,0,
25.0,,1,0,
15.282,,1,0,
19.841,,1,0,
5.556,,1,0,
22.078,,1,0,
13.0,,1,0,
7.572,,1,0,
33.333,,1,0,
17.46,,1,0,
27.778,,1,0,
5.556,,1,0,
36.957,,1,0,
65.0,,0,0,
35.0,,0,0,
10.0,,0,0,
8.0,,0,0,
4.0,,0,0,
22.0,,0,0,
10.0,,0,0,
8.0,,0,0,
4.0,,0,0,
31.0,,0,0,
111.0,,0,0,
10.0,,0,0,
2.0,,0,0,
22.0,,0,0,
19.62,,1,0,
28.244,,1,0,
20.408,,1,0,
10.0,,1,0,
33.846,,1,0,
28.704,,1,0,
30.663,,1,0,
31.25,,1,0,
11.765,,1,0,
62.857,,1,0,
79.0,,0,0,
63.0,,0,0,
6.0,,0,0,
6.0,,0,0,
12.0,,0,0,
6.0,,0,0,
6.0,,0,0,
20.0,,0,0,
51.0,,0,0,
5.0,,0,0,
8.0,,0,0,
12.0,,0,0,
22.222,,1,0,
24.171,,1,0,
41.667,,1,0,
44.444,,1,0,
14.562,,1,0,
15.19,,1,0,
23.529,,1,0,
41.667,,1,0,
44.444,,1,0,
19.048,,1,0,
85.0,,0,0,
46.0,,0,0,
8.0,,0,0,
9.0,,0,0,
19.0,,0,0,
36.0,,0,0,
8.0,,0,0,
9.0,,0,0,
19.0,,0,0,
26.0,,0,0,
68.0,,0,0,
19.0,,0,0,
9.0,,0,0,
1035.0,,0,0,
36.0,,0,0,
15.116,,1,0,
10.625,,1,0,
18.095,,1,0,
23.077,,1,0,
13.723,,1,0,
42.353,,1,0,
17.219,,1,0,
11.39,,1,0,
20.43,,1,0,
25.714,,1,0,
15.024,,1,0,
78.261,,1,0,
132.0,,0,0,
132.0,,0,0,
6.0,,0,0,
6.0,,0,0,
8.0,,0,0,
20.0,,0,0,
6.0,,0,0,
6.0,,0,0,
8.0,,0,0,
9.0,,0,0,
54.0,,0,0,
2.0,,0,0,
3.0,,0,0,
20.0,,0,0,
13.846,,1,0,
21.344,,1,0,
33.333,,1,0,
23.077,,1,0,
16.719,,1,0,
15.152,,1,0,
13.846,,1,0,
21.344,,1,0,
33.333,,1,0,
23.077,,1,0,
15.152,,1,0,
90.0,,0,0,
90.0,,0,0,
71.0,,0,0,
71.0,,0,0,
8.0,,0,0,
8.0,,0,0,
15.0,,0,0,
15.0,,0,0,
11.0,,0,0,
11.0,,0,0,
33.0,,0,0,
76.0,,0,0,
13.0,,0,0,
14.0,,0,0,
780.0,,0,0,
34.0,,0,0,
34.0,,0,0,
38.824,,1,0,
37.073,,1,0,
68.421,,1,0,
73.684,,1,0,
28.761,,1,0,
47.887,,1,0,
47.887,,1,0,
896.0,,0,0,
512.0,,0,0,
384.0,,0,0,
13.143,,1,0,
11.0,,1,0,
20.513,,1,0,
1.623,,1,0,
622.0,,0,0,
3.0,,0,0,
3.0,,0,0,
8.0,,0,0,
11.0,,0,0,
3.0,,0,0,
7.0,,0,0,
24.0,,0,0,
11.0,,0,0,
101.0,,0,0,
393.0,,0,0,
42.0,,0,0,
8.0,,0,0,
8.615,,1,0,
17.742,,1,0,
20.342,,1,0,
1272.0,,0,0,
1182.0,,0,0,
72.0,,0,0,
1226.0,,0,0,
1182.0,,0,0,
44.0,,0,0,
23.0,,0,0,
23.0,,0,0,
14.0,,0,0,
1.0,,0,0,
13.0,,0,0,
38.0,,0,0,
1.0,,0,0,
37.0,,0,0,
23.0,,0,0,
23.0,,0,0,
14.0,,0,0,
1.0,,0,0,
13.0,,0,0,
36.0,,0,0,
46.0,,0,0,
52.0,,0,0,
44.0,,0,0,
426.0,,0,0,
38.0,,0,0,
1.0,,0,0,
37.0,,0,0,
19.459,,1,0,
9.02,,1,0,
37.143,,1,0,
67.692,,1,0,
6.98,,1,0,
2.987,,1,0,
0.085,,1,0,
51.389,,1,0,
22.222,,1,0,
9.237,,1,0,
38.519,,1,0,
68.75,,1,0,
3.1,,1,0,
0.085,,1,0,
84.091,,1,0,
103.0,,0,0,
66.0,,0,0,
54.0,,0,0,
66.0,,0,0,
52.0,,0,0,
44.0,,0,0,
1.0,,0,0,
3.0,,0,0,
2.0,,0,0,
3.0,,0,0,
5.0,,0,0,
5.0,,0,0,
9.0,,0,0,
4.0,,0,0,
9.0,,0,0,
1.0,,0,0,
3.0,,0,0,
2.0,,0,0,
3.0,,0,0,
5.0,,0,0,
5.0,,0,0,
3.0,,0,0,
95.0,,0,0,
2.0,,0,0,
3.0,,0,0,
204.0,,0,0,
9.0,,0,0,
4.0,,0,0,
9.0,,0,0,
4.545,,1,0,
40.598,,1,0,
40.0,,1,0,
27.273,,1,0,
10.134,,1,0,
8.738,,1,0,
6.061,,1,0,
16.667,,1,0,
5.0,,1,0,
43.779,,1,0,
40.0,,1,0,
30.0,,1,0,
15.596,,1,0,
13.636,,1,0,
7.692,,1,0,
20.455,,1,0,
61.0,,0,0,
35.0,,0,0,
58.095,,1,0,
33.333,,1,0,
40.0,,0,0,
273.0,,0,0,
188.0,,0,0,
85.0,,0,0,
40.0,,0,0,
9.0,,0,0,
31.0,,0,0,
10.0,,0,0,
1.0,,0,0,
9.0,,0,0,
50.0,,0,0,
10.0,,0,0,
40.0,,0,0,
40.0,,0,0,
9.0,,0,0,
31.0,,0,0,
10.0,,0,0,
1.0,,0,0,
9.0,,0,0,
34.0,,0,0,
105.0,,0,0,
18.0,,0,0,
17.0,,0,0,
334.0,,0,0,
50.0,,0,0,
10.0,,0,0,
40.0,,0,0,
38.202,,1,0,
27.632,,1,0,
75.0,,1,0,
80.952,,1,0,
9.676,,1,0,
18.315,,1,0,
5.319,,1,0,
47.059,,1,0,
28.767,,1,0,
75.0,,1,0,
80.952,,1,0,
10.709,,1,0,
4655.0,,0,0,
3.0,,0,0,
10.0,,0,0,
74.0,,0,0,
1.0,,0,0,
1.0,,0,0,
3.0,,0,0,
10.0,,0,0,
74.0,,0,0,
1.0,,0,0,
1.0,,0,0,
9.151,,1,0,
163.0,,0,0,
83.0,,0,0,
12.0,,0,0,
6.0,,0,0,
21.0,,0,0,
10.0,,0,0,
14.0,,0,0,
6.0,,0,0,
47.0,,0,0,
22.0,,0,0,
7.332,,1,0,
4.044,,1,0,
1262.0,,0,0,
1187.0,,0,0,
1228.0,,0,0,
1070.0,,0,0,
6.0,,0,0,
1.0,,0,0,
4.0,,0,0,
12.0,,0,0,
1.0,,0,0,
22.0,,0,0,
2.0,,0,0,
1.792,,1,0,
0.187,,1,0,
9.0,,0,0,
44.0,,0,0,
44.0,,0,0,
8.0,,0,0,
27.0,,0,0,
27.0,,0,0,
5.0,,0,0,
27.0,,0,0,
27.0,,0,0,
98.0,,0,0,
98.0,,0,0,
15.068,,1,0,
10.938,,1,0,
25.521,,1,0,
90.0,,0,0,
39.0,,0,0,
139.0,,0,0,
268.0,,0,0,
16.719,,1,0,
1405.0,,0,0,
1388.0,,0,0,
146.0,,0,0,
97.0,,0,0,
184.0,,0,0,
104.0,,0,0,
405.0,,0,0,
328.0,,0,0,
146.0,,0,0,
97.0,,0,0,
184.0,,0,0,
104.0,,0,0,
405.0,,0,0,
328.0,,0,0,
28.826,,1,0,
29.179,,1,0,
88.0,,0,0,
25.0,,0,0,
929.0,,0,0,
1898.0,,0,0,
14647.0,,0,0,
73.0,,0,0,
23.0,,0,0,
904.0,,0,0,
1897.0,,0,0,
13677.0,,0,0,
0.0,,0,0,
1.0,,0,0,
3.0,,0,0,
91.0,,0,0,
155.0,,0,0,
454.0,,0,0,
0.0,,0,0,
0.0,,0,0,
4.0,,0,0,
1.0,,0,0,
133.0,,0,0,
98.0,,0,0,
168.0,,0,0,
5.0,,0,0,
1.0,,0,0,
88.0,,0,0,
224.0,,0,0,
676.0,,0,0,
12.0,,0,0,
2.0,,0,0,
312.0,,0,0,
477.0,,0,0,
1298.0,,0,0,
1.0,,0,0,
3.0,,0,0,
91.0,,0,0,
155.0,,0,0,
454.0,,0,0,
4.0,,0,0,
1.0,,0,0,
133.0,,0,0,
98.0,,0,0,
168.0,,0,0,
5.0,,0,0,
1.0,,0,0,
88.0,,0,0,
224.0,,0,0,
676.0,,0,0,
12.0,,0,0,
2.0,,0,0,
312.0,,0,0,
477.0,,0,0,
1298.0,,0,0,
13.636,,1,0,
8.0,,1,0,
33.585,,1,0,
25.132,,1,0,
8.862,,1,0,
16.438,,1,0,
8.696,,1,0,
34.513,,1,0,
25.145,,1,0,
9.49,,1,0,
197.0,,0,0,
94.0,,0,0,
1195.0,,0,0,
2380.0,,0,0,
10434.0,,0,0,
183.0,,0,0,
94.0,,0,0,
1189.0,,0,0,
2380.0,,0,0,
10256.0,,0,0,
14.0,,0,0,
5.0,,0,0,
114.0,,0,0,
169.0,,0,0,
1010.0,,0,0,
0.0,,0,0,
12.0,,0,0,
4.0,,0,0,
45.0,,0,0,
337.0,,0,0,
559.0,,0,0,
23.0,,0,0,
12.0,,0,0,
250.0,,0,0,
546.0,,0,0,
2183.0,,0,0,
49.0,,0,0,
21.0,,0,0,
409.0,,0,0,
1052.0,,0,0,
3752.0,,0,0,
14.0,,0,0,
5.0,,0,0,
114.0,,0,0,
169.0,,0,0,
1010.0,,0,0,
0.0,,0,0,
12.0,,0,0,
4.0,,0,0,
45.0,,0,0,
337.0,,0,0,
559.0,,0,0,
23.0,,0,0,
12.0,,0,0,
250.0,,0,0,
546.0,,0,0,
2183.0,,0,0,
49.0,,0,0,
21.0,,0,0,
409.0,,0,0,
1052.0,,0,0,
3752.0,,0,0,
24.873,,1,0,
22.34,,1,0,
34.226,,1,0,
44.202,,1,0,
35.959,,1,0,
26.776,,1,0,
22.34,,1,0,
34.399,,1,0,
44.202,,1,0,
36.583,,1,0,
58632.0,,0,0,
136.0,,0,0,
88.0,,0,0,
232.0,,0,0,
456.0,,0,0,
0.778,,1,0,
1102.0,,0,0,
224.0,,0,0,
30054.0,,0,0,
59.0,,0,0,
39.0,,0,0,
18.0,,0,0,
117.0,,0,0,
174.0,,0,0,
9.0,,0,0,
3.0,,0,0,
3.0,,0,0,
0.0,,0,0,
0.0,,0,0,
0.0,,0,0,
3.0,,0,0,
41.0,,0,0,
15.0,,0,0,
10.714,,1,0,
0.579,,1,0,
0.0,,1,0,
0.0,,1,0,
50.0,,1,0,
10.963,,1,0,
25.424,,1,0,
149.0,0.0,0,0,
7.0,0.0,0,0,
9.0,0.0,0,0,
23.0,0.0,0,0,
15.436,0.0,1,0,
2224.0,,0,0,
505.0,,0,0,
289.0,,0,0,
2.0,,0,0,
77.0,,0,0,
24.0,,0,0,
0.0,,0,0,
13.0,,0,0,
2.0,,0,0,
66.0,,0,0,
2.0,,0,0,
26.0,,0,0,
4.0,,0,0,
156.0,,0,0,
51.0,,0,0,
0.0,,0,0,
42.0,,0,0,
20.0,,0,0,
0.0,,0,0,
3.0,,0,0,
0.0,,0,0,
29.0,,0,0,
18.0,,0,0,
0.0,,0,0,
74.0,,0,0,
0.0,,0,0,
39.0,,0,0,
0.18,,1,0,
30.891,,1,0,
25.606,,1,0,
517.0,,0,0,
683.0,,0,0,
507.0,,0,0,
27.0,,0,0,
42.0,,0,0,
61.0,,0,0,
52.0,,0,0,
49.0,,0,0,
50.0,,0,0,
43.0,,0,0,
65.0,,0,0,
51.0,,0,0,
122.0,,0,0,
156.0,,0,0,
162.0,,0,0,
7.0,,0,0,
23.598,,1,0,
22.84,,1,0,
31.953,,1,0,
43.75,,1,0,
5747.0,,0,0,
1310.0,,0,0,
2026.0,,0,0,
30700.0,,0,0,
4.0,,0,0,
2.0,,0,0,
62.0,,0,0,
14.0,,0,0,
6.0,,0,0,
133.0,,0,0,
2.0,,0,0,
8.0,,0,0,
71.0,,0,0,
20.0,,0,0,
16.0,,0,0,
266.0,,0,0,
9.0,,0,0,
2.0,,0,0,
86.0,,0,0,
24.0,,0,0,
6.0,,0,0,
195.0,,0,0,
5.0,,0,0,
8.0,,0,0,
102.0,,0,0,
38.0,,0,0,
16.0,,0,0,
390.0,,0,0,
4.629,,1,0,
2.901,,1,0,
0.79,,1,0,
1.27,,1,0,
1099.0,,0,0,
1402.0,,0,0,
15266.0,,0,0,
1099.0,,0,0,
1402.0,,0,0,
15266.0,,0,0,
75.0,,0,0,
97.0,,0,0,
468.0,,0,0,
44.0,,0,0,
49.0,,0,0,
103.0,,0,0,
1.0,,0,0,
124.0,,0,0,
123.0,,0,0,
785.0,,0,0,
1.0,,0,0,
243.0,,0,0,
269.0,,0,0,
1356.0,,0,0,
75.0,,0,0,
97.0,,0,0,
468.0,,0,0,
44.0,,0,0,
49.0,,0,0,
103.0,,0,0,
1.0,,0,0,
124.0,,0,0,
123.0,,0,0,
785.0,,0,0,
1.0,,0,0,
243.0,,0,0,
269.0,,0,0,
1356.0,,0,0,
3.125,,1,0,
22.111,,1,0,
19.187,,1,0,
8.882,,1,0,
3.125,,1,0,
22.111,,1,0,
19.187,,1,0,
8.882,,1,0,
705.0,,0,0,
1650.0,,0,0,
33872.0,,0,0,
696.0,,0,0,
1650.0,,0,0,
33637.0,,0,0,
52.0,,0,0,
201.0,,0,0,
358.0,,0,0,
179.0,,0,0,
152.0,,0,0,
31.0,,0,0,
165.0,,0,0,
571.0,,0,0,
83.0,,0,0,
545.0,,0,0,
1081.0,,0,0,
52.0,,0,0,
201.0,,0,0,
358.0,,0,0,
179.0,,0,0,
152.0,,0,0,
31.0,,0,0,
165.0,,0,0,
571.0,,0,0,
83.0,,0,0,
545.0,,0,0,
1081.0,,0,0,
11.773,,1,0,
33.03,,1,0,
3.191,,1,0,
11.925,,1,0,
33.03,,1,0,
