0,1,2,3,4
3.214,,1,0,
79.0,,0,0,
699.0,,0,0,
1508.0,,0,0,
24818.0,,0,0,
63.0,,0,0,
6.0,,0,0,
75.0,,0,0,
48.0,,0,0,
401.0,,0,0,
47.0,,0,0,
140.0,,0,0,
199.0,,0,0,
6.0,,0,0,
190.0,,0,0,
169.0,,0,0,
1036.0,,0,0,
12.0,,0,0,
312.0,,0,0,
357.0,,0,0,
1621.0,,0,0,
6.0,,0,0,
6.0,,0,0,
12.0,,0,0,
15.19,,1,0,
44.635,,1,0,
23.674,,1,0,
6.532,,1,0,
19.048,,1,0,
1153.0,,0,0,
786.0,,0,0,
3118.0,,0,0,
1153.0,,0,0,
786.0,,0,0,
3118.0,,0,0,
8.0,,0,0,
8.0,,0,0,
102.0,,0,0,
96.0,,0,0,
358.0,,0,0,
15.0,,0,0,
15.0,,0,0,
121.0,,0,0,
45.0,,0,0,
230.0,,0,0,
11.0,,0,0,
11.0,,0,0,
164.0,,0,0,
116.0,,0,0,
487.0,,0,0,
34.0,,0,0,
34.0,,0,0,
387.0,,0,0,
257.0,,0,0,
1075.0,,0,0,
102.0,,0,0,
96.0,,0,0,
358.0,,0,0,
121.0,,0,0,
45.0,,0,0,
230.0,,0,0,
164.0,,0,0,
116.0,,0,0,
487.0,,0,0,
387.0,,0,0,
257.0,,0,0,
1075.0,,0,0,
34.021,,1,0,
37.073,,1,0,
68.421,,1,0,
73.684,,1,0,
27.216,,1,0,
37.778,,1,0,
37.778,,1,0,
33.565,,1,0,
32.697,,1,0,
34.477,,1,0,
33.565,,1,0,
32.697,,1,0,
34.477,,1,0,
2875.0,,0,0,
36242.0,,0,0,
43.0,,0,0,
3226.0,,0,0,
30.0,,0,0,
34.0,,0,0,
138.0,,0,0,
2.0,,0,0,
26.0,,0,0,
45.0,,0,0,
102.0,,0,0,
52.0,,0,0,
111.0,,0,0,
272.0,,0,0,
2.0,,0,0,
2.0,,0,0,
190.0,,0,0,
512.0,,0,0,
30.0,,0,0,
34.0,,0,0,
138.0,,0,0,
2.0,,0,0,
26.0,,0,0,
45.0,,0,0,
102.0,,0,0,
3.0,,0,0,
52.0,,0,0,
111.0,,0,0,
272.0,,0,0,
2.0,,0,0,
2.0,,0,0,
108.0,,0,0,
190.0,,0,0,
512.0,,0,0,
10.28,,1,0,
17.119,,1,0,
13.333,,1,0,
13.333,,1,0,
6.609,,1,0,
1.413,,1,0,
25.0,,1,0,
22.222,,1,0,
18.605,,1,0,
15.871,,1,0,
923.0,,0,0,
1383.0,,0,0,
12220.0,,0,0,
907.0,,0,0,
1383.0,,0,0,
12047.0,,0,0,
63.0,,0,0,
2.0,,0,0,
9.0,,0,0,
33.0,,0,0,
23.0,,0,0,
119.0,,0,0,
63.0,,0,0,
2.0,,0,0,
9.0,,0,0,
33.0,,0,0,
23.0,,0,0,
119.0,,0,0,
0.974,,1,0,
0.988,,1,0,
543.0,,0,0,
1954.0,,0,0,
638.0,,0,0,
871.0,,0,0,
38140.0,,0,0,
4216.0,,0,0,
2600.0,,0,0,
1603.0,,0,0,
1640.0,,0,0,
1761.0,,0,0,
22745.0,,0,0,
62.0,,0,0,
83.0,,0,0,
372.0,,0,0,
6120.0,,0,0,
413.0,,0,0,
9.0,,0,0,
49.0,,0,0,
16.0,,0,0,
123.0,,0,0,
241.0,,0,0,
10.0,,0,0,
2.0,,0,0,
3.0,,0,0,
4.0,,0,0,
44.0,,0,0,
4.0,,0,0,
15.0,,0,0,
11.0,,0,0,
75.0,,0,0,
105.0,,0,0,
7.0,,0,0,
1.0,,0,0,
2.0,,0,0,
6.0,,0,0,
6.0,,0,0,
24.0,,0,0,
61.0,,0,0,
17.0,,0,0,
101.0,,0,0,
319.0,,0,0,
92.0,,0,0,
9.0,,0,0,
46.0,,0,0,
32.0,,0,0,
48.0,,0,0,
37.0,,0,0,
125.0,,0,0,
44.0,,0,0,
299.0,,0,0,
665.0,,0,0,
109.0,,0,0,
12.0,,0,0,
51.0,,0,0,
42.0,,0,0,
98.0,,0,0,
0.0,,0,0,
18.0,,0,0,
168.0,,0,0,
2.0,,0,0,
2.0,,0,0,
7.0,,0,0,
85.0,,0,0,
2.0,,0,0,
4.0,,0,0,
21.0,,0,0,
195.0,,0,0,
19.0,,0,0,
6.0,,0,0,
46.0,,0,0,
448.0,,0,0,
23.0,,0,0,
6.814,,1,0,
6.397,,1,0,
6.897,,1,0,
34.328,,1,0,
1.744,,1,0,
2.585,,1,0,
0.462,,1,0,
3.182,,1,0,
2.561,,1,0,
0.431,,1,0,
9.677,,1,0,
55.422,,1,0,
7.32,,1,0,
5.569,,1,0,
598.0,,0,0,
556.0,,0,0,
10371.0,,0,0,
597.0,,0,0,
551.0,,0,0,
10119.0,,0,0,
1.0,,0,0,
1.0,,0,0,
1.0,,0,0,
24.0,,0,0,
74.0,,0,0,
43.0,,0,0,
2.0,,0,0,
19.0,,0,0,
64.0,,0,0,
40.0,,0,0,
1.0,,0,0,
116.0,,0,0,
43.0,,0,0,
54.0,,0,0,
159.0,,0,0,
181.0,,0,0,
137.0,,0,0,
1.0,,0,0,
1.0,,0,0,
1.0,,0,0,
24.0,,0,0,
74.0,,0,0,
43.0,,0,0,
2.0,,0,0,
19.0,,0,0,
64.0,,0,0,
40.0,,0,0,
1.0,,0,0,
116.0,,0,0,
43.0,,0,0,
54.0,,0,0,
159.0,,0,0,
181.0,,0,0,
137.0,,0,0,
26.589,,1,0,
32.554,,1,0,
1.321,,1,0,
26.633,,1,0,
32.849,,1,0,
1.354,,1,0,
213.0,,0,0,
7.0,,0,0,
32.0,,0,0,
32.0,,0,0,
13.0,,0,0,
3.0,,0,0,
0.0,,0,0,
0.0,,0,0,
21.0,,0,0,
2.0,,0,0,
6.0,,0,0,
6.0,,0,0,
31.0,,0,0,
1.0,,0,0,
0.0,,0,0,
0.0,,0,0,
65.0,,0,0,
6.0,,0,0,
374.0,,0,0,
6.0,,0,0,
6.0,,0,0,
30.516,,1,0,
85.714,,1,0,
16.346,,1,0,
18.75,,1,0,
18.75,,1,0,
62.0,,0,0,
233.0,,0,0,
7.0,,0,0,
13.0,,0,0,
1937.0,,0,0,
87.0,,0,0,
42.0,,0,0,
45.0,,0,0,
54.0,,0,0,
231.0,,0,0,
7.0,,0,0,
13.0,,0,0,
1304.0,,0,0,
72.0,,0,0,
27.0,,0,0,
45.0,,0,0,
3.0,,0,0,
19.0,,0,0,
1.0,,0,0,
1.0,,0,0,
110.0,,0,0,
0.0,,0,0,
0.0,,0,0,
0.0,,0,0,
41.0,,0,0,
18.0,,0,0,
38.0,,0,0,
0.0,,0,0,
4.0,,0,0,
1.0,,0,0,
1.0,,0,0,
16.0,,0,0,
1.0,,0,0,
1.0,,0,0,
3.0,,0,0,
2.0,,0,0,
7.0,,0,0,
2.0,,0,0,
16.0,,0,0,
0.0,,0,0,
2.0,,0,0,
83.0,,0,0,
1.0,,0,0,
1.0,,0,0,
17.0,,0,0,
4.0,,0,0,
34.0,,0,0,
5.0,,0,0,
39.0,,0,0,
2.0,,0,0,
4.0,,0,0,
209.0,,0,0,
2.0,,0,0,
1.0,,0,0,
1.0,,0,0,
61.0,,0,0,
24.0,,0,0,
79.0,,0,0,
3.0,,0,0,
19.0,,0,0,
1.0,,0,0,
1.0,,0,0,
110.0,,0,0,
0.0,,0,0,
0.0,,0,0,
0.0,,0,0,
0.0,,0,0,
4.0,,0,0,
1.0,,0,0,
1.0,,0,0,
16.0,,0,0,
1.0,,0,0,
1.0,,0,0,
2.0,,0,0,
16.0,,0,0,
0.0,,0,0,
1.0,,0,0,
83.0,,0,0,
1.0,,0,0,
1.0,,0,0,
5.0,,0,0,
39.0,,0,0,
2.0,,0,0,
3.0,,0,0,
209.0,,0,0,
2.0,,0,0,
1.0,,0,0,
1.0,,0,0,
8.065,,1,0,
16.738,,1,0,
28.571,,1,0,
30.769,,1,0,
10.79,,1,0,
2.299,,1,0,
2.381,,1,0,
2.222,,1,0,
9.259,,1,0,
16.883,,1,0,
28.571,,1,0,
23.077,,1,0,
16.028,,1,0,
2.778,,1,0,
3.704,,1,0,
2.222,,1,0,
43.0,,0,0,
71.0,,0,0,
50.0,,0,0,
12.0,,0,0,
126.0,,0,0,
14.0,,0,0,
112.0,,0,0,
104.0,,0,0,
12.0,,0,0,
42.0,,0,0,
10.0,,0,0,
18.0,,0,0,
135.0,,0,0,
34.0,,0,0,
101.0,,0,0,
101.0,,0,0,
55.0,,0,0,
120.0,,0,0,
20.0,,0,0,
11.0,,0,0,
148.0,,0,0,
50.0,,0,0,
98.0,,0,0,
94.0,,0,0,
110.0,,0,0,
234.0,,0,0,
80.0,,0,0,
38.0,,0,0,
409.0,,0,0,
98.0,,0,0,
311.0,,0,0,
299.0,,0,0,
2020.0,,0,0,
3880.0,,0,0,
114940.0,,0,0,
2014.0,,0,0,
3878.0,,0,0,
27.0,,0,0,
30.0,,0,0,
1.0,,0,0,
14.0,,0,0,
1.0,,0,0,
71.0,,0,0,
0.05,,1,0,
0.062,,1,0,
521.0,,0,0,
838.0,,0,0,
5238.0,,0,0,
521.0,,0,0,
838.0,,0,0,
5227.0,,0,0,
201.0,,0,0,
135.0,,0,0,
230.0,,0,0,
140.0,,0,0,
495.0,,0,0,
566.0,,0,0,
201.0,,0,0,
135.0,,0,0,
230.0,,0,0,
140.0,,0,0,
495.0,,0,0,
566.0,,0,0,
26.871,,1,0,
59.069,,1,0,
10.806,,1,0,
26.871,,1,0,
59.069,,1,0,
10.828,,1,0,
886.0,,0,0,
1526.0,,0,0,
32000.0,,0,0,
78.0,,0,0,
186.0,,0,0,
1091.0,,0,0,
70.0,,0,0,
136.0,,0,0,
961.0,,0,0,
76.0,,0,0,
247.0,,0,0,
1261.0,,0,0,
224.0,,0,0,
569.0,,0,0,
3313.0,,0,0,
25.282,,1,0,
37.287,,1,0,
10.353,,1,0,
1002.0,,0,0,
4270.0,,0,0,
50.0,,0,0,
179.0,,0,0,
84.0,,0,0,
104.0,,0,0,
87.0,,0,0,
319.0,,0,0,
221.0,,0,0,
602.0,,0,0,
22.056,,1,0,
14.098,,1,0,
596.0,,0,0,
1230.0,,0,0,
30.0,,0,0,
51.0,,0,0,
19.0,,0,0,
28.0,,0,0,
64.0,,0,0,
100.0,,0,0,
113.0,,0,0,
179.0,,0,0,
18.96,,1,0,
14.553,,1,0,
1800.0,,0,0,
1600.0,,0,0,
5300.0,,0,0,
138.0,,0,0,
41.0,,0,0,
2.0,,0,0,
103.0,,0,0,
20.0,,0,0,
43.0,,0,0,
240.0,,0,0,
63.0,,0,0,
65.0,,0,0,
13.333,,1,0,
3.938,,1,0,
1.226,,1,0,
1051.0,,0,0,
1133.0,,0,0,
9.0,,0,0,
11.0,,0,0,
3.0,,0,0,
5.0,,0,0,
3.0,,0,0,
29.0,,0,0,
15.0,,0,0,
45.0,,0,0,
53.0,,0,0,
168.0,,0,0,
7.0,,0,0,
1395.0,,0,0,
517.0,,0,0,
683.0,,0,0,
507.0,,0,0,
0.0,,0,0,
11.0,,0,0,
0.0,,0,0,
3.0,,0,0,
117.0,,0,0,
27.0,,0,0,
42.0,,0,0,
61.0,,0,0,
2.0,,0,0,
11.0,,0,0,
1.0,,0,0,
71.0,,0,0,
52.0,,0,0,
49.0,,0,0,
50.0,,0,0,
8.0,,0,0,
19.0,,0,0,
4.0,,0,0,
3.0,,0,0,
168.0,,0,0,
43.0,,0,0,
65.0,,0,0,
51.0,,0,0,
10.0,,0,0,
41.0,,0,0,
5.0,,0,0,
356.0,,0,0,
122.0,,0,0,
156.0,,0,0,
162.0,,0,0,
18.868,,1,0,
24.405,,1,0,
71.429,,1,0,
25.52,,1,0,
23.598,,1,0,
22.84,,1,0,
31.953,,1,0,
885.0,,0,0,
466.0,,0,0,
884.0,,0,0,
466.0,,0,0,
42870.0,,0,0,
10.0,,0,0,
54.0,,0,0,
13.0,,0,0,
20.0,,0,0,
22.0,,0,0,
164.0,,0,0,
45.0,,0,0,
238.0,,0,0,
10.0,,0,0,
54.0,,0,0,
13.0,,0,0,
20.0,,0,0,
22.0,,0,0,
164.0,,0,0,
45.0,,0,0,
238.0,,0,0,
5.085,,1,0,
5.09,,1,0,
0.555,,1,0,
97.0,,0,0,
42.0,,0,0,
97.0,,0,0,
42.0,,0,0,
5.0,,0,0,
1.0,,0,0,
6.0,,0,0,
6.0,,0,0,
1.0,,0,0,
17.0,,0,0,
3.0,,0,0,
5.0,,0,0,
1.0,,0,0,
6.0,,0,0,
6.0,,0,0,
1.0,,0,0,
17.0,,0,0,
3.0,,0,0,
17.526,,1,0,
7.143,,1,0,
17.526,,1,0,
7.143,,1,0,
108.0,,0,0,
241.0,,0,0,
890.0,,0,0,
196.0,,0,0,
191.0,,0,0,
1943.0,,0,0,
447.0,,0,0,
7.0,,0,0,
9.0,,0,0,
5.0,,0,0,
22.0,,0,0,
58.0,,0,0,
2.0,,0,0,
3.0,,0,0,
23.0,,0,0,
10.0,,0,0,
13.0,,0,0,
19.0,,0,0,
5.0,,0,0,
15.0,,0,0,
90.0,,0,0,
21.0,,0,0,
30.0,,0,0,
13.0,,0,0,
60.0,,0,0,
158.0,,0,0,
8.714,,1,0,
3.371,,1,0,
6.633,,1,0,
31.414,,1,0,
8.132,,1,0,
560.0,,0,0,
687.0,,0,0,
17100.0,,0,0,
559.0,,0,0,
687.0,,0,0,
17000.0,,0,0,
41.0,,0,0,
18.0,,0,0,
38.0,,0,0,
3.0,,0,0,
2.0,,0,0,
7.0,,0,0,
17.0,,0,0,
4.0,,0,0,
34.0,,0,0,
61.0,,0,0,
24.0,,0,0,
79.0,,0,0,
10.893,,1,0,
3.493,,1,0,
0.462,,1,0,
10.912,,1,0,
3.493,,1,0,
0.465,,1,0,
68.0,,0,0,
389.0,,0,0,
7.0,,0,0,
13.0,,0,0,
1334.0,,0,0,
105.0,,0,0,
51.0,,0,0,
54.0,,0,0,
470.0,,0,0,
250.0,,0,0,
25000.0,,0,0,
59.0,,0,0,
368.0,,0,0,
7.0,,0,0,
13.0,,0,0,
786.0,,0,0,
85.0,,0,0,
49.0,,0,0,
36.0,,0,0,
3.0,,0,0,
17.0,,0,0,
1.0,,0,0,
1.0,,0,0,
66.0,,0,0,
0.0,,0,0,
0.0,,0,0,
0.0,,0,0,
13.0,,0,0,
16.0,,0,0,
54.0,,0,0,
4.0,,0,0,
20.0,,0,0,
1.0,,0,0,
3.0,,0,0,
41.0,,0,0,
2.0,,0,0,
0.0,,0,0,
2.0,,0,0,
26.0,,0,0,
3.0,,0,0,
22.0,,0,0,
7.0,,0,0,
56.0,,0,0,
2.0,,0,0,
4.0,,0,0,
130.0,,0,0,
5.0,,0,0,
1.0,,0,0,
4.0,,0,0,
48.0,,0,0,
43.0,,0,0,
89.0,,0,0,
3.0,,0,0,
17.0,,0,0,
1.0,,0,0,
1.0,,0,0,
66.0,,0,0,
0.0,,0,0,
0.0,,0,0,
0.0,,0,0,
13.0,,0,0,
16.0,,0,0,
54.0,,0,0,
4.0,,0,0,
20.0,,0,0,
1.0,,0,0,
3.0,,0,0,
41.0,,0,0,
2.0,,0,0,
0.0,,0,0,
2.0,,0,0,
26.0,,0,0,
3.0,,0,0,
22.0,,0,0,
7.0,,0,0,
56.0,,0,0,
2.0,,0,0,
4.0,,0,0,
130.0,,0,0,
5.0,,0,0,
1.0,,0,0,
4.0,,0,0,
48.0,,0,0,
43.0,,0,0,
89.0,,0,0,
10.294,,1,0,
14.396,,1,0,
28.571,,1,0,
9.745,,1,0,
4.762,,1,0,
1.961,,1,0,
10.213,,1,0,
17.2,,1,0,
0.356,,1,0,
11.864,,1,0,
15.217,,1,0,
28.571,,1,0,
16.539,,1,0,
5.882,,1,0,
2.041,,1,0,
11.111,,1,0,
41.0,,0,0,
8.0,,0,0,
553.0,,0,0,
20.0,,0,0,
3.0,,0,0,
17.0,,0,0,
27.0,,0,0,
9.0,,0,0,
17.0,,0,0,
212.0,,0,0,
8.0,,0,0,
4.0,,0,0,
4.0,,0,0,
30.0,,0,0,
57.0,,0,0,
14.0,,0,0,
585.0,,0,0,
25.0,,0,0,
8.0,,0,0,
17.0,,0,0,
1.0,,0,0,
14.0,,0,0,
107.0,,0,0,
135.0,,0,0,
60.0,,0,0,
39.0,,0,0,
1350.0,,0,0,
53.0,,0,0,
15.0,,0,0,
38.0,,0,0,
1.0,,0,0,
71.0,,0,0,
30.398,,1,0,
17.624,,1,0,
5.556,,1,0,
16.387,,1,0,
6.756,,1,0,
1.0,,1,0,
0.05,,1,0,
1016.0,,0,0,
2100.0,,0,0,
53464.0,,0,0,
1016.0,,0,0,
2100.0,,0,0,
53464.0,,0,0,
69.0,,0,0,
135.0,,0,0,
310.0,,0,0,
34.0,,0,0,
57.0,,0,0,
302.0,,0,0,
135.0,,0,0,
251.0,,0,0,
356.0,,0,0,
238.0,,0,0,
443.0,,0,0,
968.0,,0,0,
69.0,,0,0,
135.0,,0,0,
310.0,,0,0,
34.0,,0,0,
57.0,,0,0,
302.0,,0,0,
135.0,,0,0,
251.0,,0,0,
356.0,,0,0,
238.0,,0,0,
443.0,,0,0,
968.0,,0,0,
23.425,,1,0,
21.095,,1,0,
1.811,,1,0,
23.425,,1,0,
21.095,,1,0,
1.811,,1,0,
1060.0,,0,0,
11.0,,0,0,
22.0,,0,0,
51.0,,0,0,
7.0,,0,0,
18.0,,0,0,
8.0,,0,0,
179.0,,0,0,
26.0,,0,0,
219.0,,0,0,
8.45,,1,0,
15.951,,1,0,
20.66,,1,0,
51.0,,0,0,
28.0,,0,0,
100.0,,0,0,
179.0,,0,0,
1209.0,,0,0,
2704.0,,0,0,
237.0,,0,0,
153.0,,0,0,
19.603,,1,0,
5.658,,1,0,
20636.0,,0,0,
2677.0,,0,0,
2676.0,,0,0,
75.0,,0,0,
127.0,,0,0,
75.0,,0,0,
127.0,,0,0,
12.253,,1,0,
12.257,,1,0,
115.0,,0,0,
115.0,,0,0,
5.0,,0,0,
6.0,,0,0,
6.0,,0,0,
17.0,,0,0,
5.0,,0,0,
6.0,,0,0,
6.0,,0,0,
17.0,,0,0,
4.521,,1,0,
4.521,,1,0,
1000.0,,0,0,
89.0,,0,0,
0.431,,1,0,
877.0,,0,0,
4.333,,1,0,
31471.0,,0,0,
29695.0,,0,0,
477.0,,0,0,
287.0,,0,0,
1553.0,,0,0,
2317.0,,0,0,
477.0,,0,0,
287.0,,0,0,
1553.0,,0,0,
2317.0,,0,0,
7.362,,1,0,
7.803,,1,0,
659.0,,0,0,
715.0,,0,0,
87.0,,0,0,
657.0,,0,0,
715.0,,0,0,
87.0,,0,0,
90.0,,0,0,
44.0,,0,0,
7.0,,0,0,
20.0,,0,0,
24.0,,0,0,
9.0,,0,0,
63.0,,0,0,
45.0,,0,0,
8.0,,0,0,
173.0,,0,0,
113.0,,0,0,
24.0,,0,0,
90.0,,0,0,
44.0,,0,0,
7.0,,0,0,
20.0,,0,0,
24.0,,0,0,
9.0,,0,0,
63.0,,0,0,
45.0,,0,0,
8.0,,0,0,
173.0,,0,0,
113.0,,0,0,
24.0,,0,0,
26.252,,1,0,
15.804,,1,0,
27.586,,1,0,
26.332,,1,0,
15.804,,1,0,
27.586,,1,0,
4300.0,,0,0,
3900.0,,0,0,
60.0,,0,0,
6.0,,0,0,
79.0,,0,0,
8.0,,0,0,
46.0,,0,0,
2.0,,0,0,
185.0,,0,0,
16.0,,0,0,
4.302,,1,0,
0.41,,1,0,
7.0,0.0,0,0,
805.0,,0,0,
13.416,,1,0,
19.0,,0,0,
23.0,,0,0,
3.0,,0,0,
1.0,,0,0,
2.0,,0,0,
9.0,,0,0,
24.0,,0,0,
13.0,,0,0,
19.0,,0,0,
23.0,,0,0,
3.0,,0,0,
1.0,,0,0,
2.0,,0,0,
9.0,,0,0,
24.0,,0,0,
13.0,,0,0,
30.769,,1,0,
7.407,,1,0,
30.769,,1,0,
5058.0,,0,0,
315.0,,0,0,
5047.0,,0,0,
275.0,,0,0,
0.297,,1,0,
12.063,,1,0,
0.297,,1,0,
13.818,,1,0,
883.0,,0,0,
1526.0,,0,0,
78.0,,0,0,
186.0,,0,0,
70.0,,0,0,
136.0,,0,0,
76.0,,0,0,
247.0,,0,0,
224.0,,0,0,
569.0,,0,0,
25.368,,1,0,
37.287,,1,0,
1062.0,,0,0,
1.0,,0,0,
0.0,,0,0,
5.0,,0,0,
6.0,,0,0,
1.0,,0,0,
0.0,,0,0,
5.0,,0,0,
6.0,,0,0,
0.565,,1,0,
4.0,,0,0,
1.0,,0,0,
4.0,,0,0,
9.0,,0,0,
4.0,,0,0,
1.0,,0,0,
4.0,,0,0,
9.0,,0,0,
0.975,,1,0,
0.992,,1,0,
167.0,,0,0,
0.0,,0,0,
0.0,,0,0,
0.0,,0,0,
0.0,,0,0,
1.0,,0,0,
0.0,,0,0,
3.0,,0,0,
0.0,,0,0,
18.0,,0,0,
0.0,,0,0,
22.0,,0,0,
0.0,,0,0,
0.0,,1,0,
0.0,,1,0,
2012.0,,0,0,
4.0,,0,0,
28.0,,0,0,
13.0,,0,0,
4.0,,0,0,
3.0,,0,0,
74.0,,0,0,
2.0,,0,0,
15.0,,0,0,
106.0,,0,0,
2.0,,0,0,
31.0,,0,0,
5.268,,1,0,
50.0,,1,0,
6.935,,1,0,
38.0,,0,0,
32000.0,,0,0,
1091.0,,0,0,
961.0,,0,0,
1261.0,,0,0,
3313.0,,0,0,
238.0,,0,0,
452.0,,0,0,
135.0,,0,0,
447.0,,0,0,
993.0,,0,0,
3904.0,,0,0,
3.0,,0,0,
13.0,,0,0,
3.0,,0,0,
5.0,,0,0,
2.0,,0,0,
33.0,,0,0,
8.0,,0,0,
51.0,,0,0,
3.0,,0,0,
13.0,,0,0,
50.0,,0,0,
179.0,,0,0,
3.0,,0,0,
5.0,,0,0,
84.0,,0,0,
104.0,,0,0,
2.0,,0,0,
33.0,,0,0,
87.0,,0,0,
319.0,,0,0,
1.0,,0,0,
8.0,,0,0,
51.0,,0,0,
221.0,,0,0,
602.0,,0,0,
5.0,,0,0,
3.0,,0,0,
3.0,,0,0,
11.0,,0,0,
137.0,,0,0,
2.0,,0,0,
20.0,,0,0,
66.0,,0,0,
1702.0,,0,0,
1000.0,,0,0,
77.0,,0,0,
0.0,,0,0,
0.0,,0,0,
1.0,,0,0,
2.0,,0,0,
0.0,,0,0,
0.0,,0,0,
1.0,,0,0,
0.0,,0,0,
1147.0,,0,0,
9.0,,0,0,
9.0,,0,0,
24.0,,0,0,
42.0,,0,0,
9.0,,0,0,
9.0,,0,0,
24.0,,0,0,
42.0,,0,0,
1.0,,0,0,
1.0,,0,0,
2.0,,0,0,
1.0,,0,0,
1.0,,0,0,
2.0,,0,0,
1.0,,0,0,
3.662,,1,0,
10.353,,1,0,
12.5,,1,0,
3.361,,1,0,
11.283,,1,0,
12.5,,1,0,
5.926,,1,0,
11.409,,1,0,
22.256,,1,0,
15.42,,1,0,
13.253,,1,0,
5.0,,0,0,
22.727,,1,0,
2.644,,1,0,
0.2,,1,0,
0.0,,1,0,
42969.0,,0,0,
1108.0,,0,0,
1062.0,,0,0,
0.554,,1,0,
3.791,,1,0,
0.565,,1,0,
1040.0,,0,0,
2637.0,,0,0,
38487.0,,0,0,
1040.0,,0,0,
2637.0,,0,0,
38487.0,,0,0,
56.0,,0,0,
71.0,,0,0,
297.0,,0,0,
1.0,,0,0,
11.0,,0,0,
52.0,,0,0,
87.0,,0,0,
87.0,,0,0,
85.0,,0,0,
695.0,,0,0,
154.0,,0,0,
1079.0,,0,0,
56.0,,0,0,
71.0,,0,0,
297.0,,0,0,
1.0,,0,0,
11.0,,0,0,
52.0,,0,0,
87.0,,0,0,
87.0,,0,0,
85.0,,0,0,
695.0,,0,0,
154.0,,0,0,
1079.0,,0,0,
14.808,,1,0,
2.804,,1,0,
14.808,,1,0,
2.804,,1,0,
0.145,,1,0,
0.145,,1,0,
1362.0,,0,0,
2026.0,,0,0,
52.0,,0,0,
1.468,,1,0,
0.79,,1,0,
42.308,,1,0,
